Reviews,Labels
smell ta onk ta chemical er moto,0
onek baje ekta product,0
ekdom i kaj kore nai,0
color hoy na,0
"gacher patar moto na, hat e nile beshidin thake ni",0
Amk mehedi pata na dia curry pata dia disen Ami ata dia ki korbo amr mehedi dorkar silo,0
"eta nokol mehedi, asol mehedi na",0
Khub baje akta products,0
kop ta ami i khelam vetore kichu i nai,0
box khular sathe sathe mon kharap holo sob ponner gaye scratch,0
order cilo 20 December 2021 er delivery dise January 1st 2022 a shampoo er bottle er mukh khola bottle pura khali daraz a ato kharap experience r kokhono hoy nai,0
eta bebohar kora theke biroto thakun joghonno ponno,0
Ami mona kori Daraz er QC must dorkar Daraz er kache thaka ata asha korini Ata ak proker cheating,0
Ai shampoo ta order kora celam Kintu palam cap vhanga jar half packet a pora nosto hoyacha cap celo 2 tukra kuno rokom lagea pack kora hoya cha,0
expire hoye gese,0
"Box kholar por kagoj chara r kisu pai nai sampoo er jaygay kichu kagoj pathanor jonno daraz k donnobad peyajer dam beshi hoyar karone somvovoto peyaj dey nai note amar kache cctv footage ache, jodi chan dity pari.",0
cap ta vanga chilo,0
kono expiry tarikh deya nai onek hotash,0
barcode ta kaj kore na,0
packaging khub i baje shampoo ordhek pore gese,0
bottle er mukh khola chilo shampoo komano hoyeche bujha jacche,0
bebohar korar por chul pora ber geche,0
Purai batpari ami 2 ta shampoo and 1 ta aloe vera gel order korechi kintu tara amke 1 ta shampoo ar 1 ta aloe vera gel dise amr 1 ta shampoo er puro taka mere dise,0
packaging obostha khubi kharap cap khula chilo & onektq shampoo pore gese box taw kata chilo,0
order dilam antidandruff. r ki dise eta... so disappointing. 😑😑😑,0
order korechi shampoo kintu parcel box e pai ni,0
sticker ghoshe tule felche,0
facewash dey nai,0
packaging ottonto baje piche tape kata chilo,0
pocha gondho ber hoy,0
esob shampoo na kina i valo,0
packaging khub e kharap cilo shampoo maxmum ber hoye gase airokom ta asha kori nai,0
kharap packaging shampoo ber hoye gechilo package er vitor,0
chul onek rukkho kore fele,0
khub i baje,0
meyad er din beshi nai,0
nokol ponno jeta khotikarok,0
Salar chitar batpar daraz e onk,0
bottle lagano chilo na,0
khub kharap quality,0
khajnar chaya bazna bashi,0
kharap oviggota,0
taka nosto,0
onk leak hoisa ami message o deselam jno valo babe packed kore but tao unara kono rap dea pack kore ni 1/3 vaag shampoo amr loss,0
oil pai nai sathe,0
maal kom diche,0
packaging kharap shampoo ber hoye gese,0
ponno ta nosto shampoo bar hoaia gasa,0
Icca kore I nosto fata product dise Nahole packaging valo but Vitor a fata shampoo maximum packet sera.,0
khub i baje oviggota,0
onek baje,0
ek i dam e onno ponno valo dicche baje oviggota,0
packet leak silo ank gular jar fole shampoo pre gase r ata sokto kre pechanor jnno amn hoise,0
khub i baje chilo koyekta chera chilo 2ta ekdom i faka,0
Products thik chilo naa,0
batpar,0
packaging hotashajonok,0
onek somoy ney delivery dite,0
barcode vul,0
ekta bottle khali dise,0
shampoo pore nosto hoye gese,0
onek baje kothao protection nai,0
baje packaging baje service Shampoo r cap ta looz kmne thake asol ponno hoile to erokom hoar kotha na,0
onno ponno dise,0
jeta chaisi ota dey nai,0
kharap shampoo,0
shampoo ber hoye gese,0
shampoo facewash order diye chanchur pelam,0
khub i kharap maner packaging,0
sob to fele i dise,0
botol thaka ordhak ar beshi pora gase,0
shampoo r mukh vanga,0
baje shampoo,0
chi onek kharap legeche er theke anti dandruff bhalo chilo eta diye amar chul kharap hiye geche chul khoskhoshe hoye geche ar chul othe onek amr kache khub kharap lagche,0
hair thin Hoye gese baje shampoo ager tar moto matha thanda kore na smell onek kom,0
intake paini eta keu bebohar koreche,0
khali bottle dise,0
bottle er mukh khola chilo,0
besi valo nh,0
packaging valo na,0
poddhoti khub baje,0
bottle pura nosto hoye gese,0
dekhe mone hoy nokol product... bebohar korar por bujhte parbo,0
shampoo pelam na review point ke dise,0
onkta pore gece. packaging khubi baje,0
khub baje ponno,0
packaging baje,0
onno desher ponno disen,0
onno ponno dise,0
ager ponno dise,0
vai likha chilo Indian ta diben dilen Bangladesh er ta. eita kono kotha r jibone kono din kinbo nah apnader theke,0
taka nosto purai,0
poor packaging Taka r tho akta dam ache koto khani product pore geche,0
onno desh er ponno disen,0
shampoo ta valo na ekdom i,0
khub i baje packating,0
shampoo peye khushi na,0
faltu ponno,0
rong er mil nai,0
ashanurup hoy nai,0
jemon vhebechilam temon na ekta colour o Amr lips e match hoy na nude colour ache vhebe order korechi amk nude colour tai dey ne,0
vaotabaji koreche,0
protarito hoyechi,0
baje ponno,0
"same duto colour lipstick dewa obossoi kuno bhul noy ecce korei airokom koren apnara,apnara ato ta careless hote paren na taka diye sobai kintece,apnara ababe tokate paren na",0
6 colour na diye eisob ki diyechen asha korini,0
ekdom baje taka gula pani te felar ecceh na thakle keoh niben na,0
khub e Nimmo maner product baire onek kom dame pawa jasse,0
Matte lekha thakleo ashole matte noi ar eki color er 2 ta kore diche seller chat e message dekhleo reply dei na,0
meyad shesh lipstick gula replica pigmented nah,0
derite disen,0
ki disen sob pray ek rong osojjo,0
order korechi lipstick kintu peyechi brush set onek kharap oviggota,0
tk beshi hoye gele ei lipstick order kore tk noshto korte paren thote ghoshte ghoshte thoter chamra uthe jai tarporo color ashe na,0
akdom baje packing ta shundor holeo pigmented na lipstick dle kono clr e ashe naa,0
asol ponno na matro 2/3 ta color bebohar joggo nokol ponno,0
1st er bar jokhon nisi bhalo porse abar nilam friend er jonno khub e baje porse,0
atto baje lipstick age dekhi ni dhorar age e vhegge jacche,0
ekdom bhalo na kono rong hoy na ar kono colour difference nai,0
ekdom i valo na eki type er colorer beshirvag ar koyekta to nosto pocha teler gondho astese,0
baje ponno bebohar er por thoth e infection hoyeche,0
barcode dekhay na,0
eto baje oviggota kokhono hoy ni order korlam lipstick ar diyeche lipliner,0
asole 12 ta shade deya hoyna r quality temon ekta valo na hoyto price kom tai,0
rong gulo halka ar pencil gula r al valo na,0
lakha lipstick r dice lipliner,0
ami order korsi morphs Amk Aita ki dilo r Ai lipstick tar man o Khubi baje jdi change Kore dite paren den Noito ami ferot pathabo amr morphe lagbe Aita na,0
lipstick morphe order korselam bt amk velbet pencil lipstick disa,0
nosto ponno keu niben na vitorer rong shukiye bahire ber hoye asche,0
Dekhaise Morphe dise arekta khub e baje lipstick colour sob gulo dekhte ak rokom tar moddhe 2ta lipstick bitore purai fafa kicchu nai kew kinben na Faltu seller,0
vai dekhailen ki dilen ki baje product daraz theke onk product purchase korsi bt eibarer moto na sell valo na emon korben na sell vai dekhan ekta den arek ta darazer management er dekha uchit bepar gulo,0
khub i baje lipstick khub i baje lipstick er color boshe na bollei chole,0
ektu o valo na,0
ekdom baje ektao valo na koyekti to mukh sathe uthe ase,0
eta morphe noy ultapalta diyechen,0
valo lage ni ekdom baje,0
chokbazar er 2 number jinis bikri koren asoler nam e eta moteo bebohar korbona ami,0
kaj korena 3 mash por review ditesi kono kaj korena faltu product na bron jay arna broner dagh,0
mone hoy eta asol na pura use korar por o konu result pai ni disipointed,0
khub i faltu jinis,0
kono kaj hoy na faltu jinis,0
vua seller cream er bodole serum dise,0
sobar valo review dekhe nisilam kintu hotash nokol ponno,0
99% pani ekdom faltu jinis khub i nimnomaner product,0
daraz choto aloevera bottle er jonno 330 tk charge nise,0
ekdom baje nokol,0
Faltu Authentic mona hoi nai amr hair fall o kom a nai,0
Ami bolechi amk akta dark pink and akta white colour dite but amk 2 ta lite pink colour deoa hoeche,0
eta use korar por muk ta khalo hoye jaitase bhalo na ekebare bua ar faltu,0
skin breakout hoy valo na,0
Face onak black dhakay use ar por.,0
eta safe na,0
nokol ponno gondho baje,0
eta blend korte somoy lage,0
rider er bebohar ebong delivery baje chilo,0
Ekdom Baje Muke Meke Take,0
ashol packet kintu vitore cream nokol,0
mukhe bron uthe use korle,0
delivery onek derite diyeche,0
ame ai podcast ta use korer por amer skin jola pora soro hoiya gese,0
eta nokol vitore moyla poriman o ordhek,0
kono seal nai,0
barcode match kore na,0
pakagin ta valo hoi nai ebong amr gel er dibba ta vanga celo,0
package a bubble raper dite ki problem hoy naki venge gese dakna,0
face kalo hoye jay onek,0
suncream ta valo kaje dey na,0
khub baje suncream face e dile onek jole,0
jalapora suru hoy face e lagale,0
face dark kore fele,0
nokol ponno keu kinben na,0
deyar por mukh e veshe thake,0
AMAR SHATHE CHEATERI BATPARI KORA HOYECHE JEIKHANE BORO TA 400TK SHEIKHANE AMAKE CHOTO TAH 450TK CHARGE KORECHEN KENO?? JODI PRODUCT NA THAKE MUKH DIYA BOLAR SHAHOSH NAI? FRAUD JOTOH SHOB. AMI ONNO ONNO JAIGAI DEKHLAM BORO BOTTLE 400TK,0
Ekdm baje,0
dam er tulonay size onek choto,0
jemon vebechi temon na onek choto size,0
sensitive skin er jonno khub akta suitable na 1/2month doira use kortesi tao acni/pimple hoy onk..alarji pbm hoy na sodhu r jader normal or combination ba halka sensitive tara use korte dekhte paro,0
nokol ponno,0
nokol ponno,0
purai hotashajonok,0
10 din lagachee Kono folafol pi ni,0
Valo na mone hoy fake Amar oily acne skin e acne rash bere geche,0
rash uthe gese face e,0
jinis ta ashol na copy mone.holee packeting onk bajee dekhe mone hoylee.keu khulsee faltu,0
amar birokto lagcha ato choto akta lotion tar dam ato aga janla obeasly nitam na. lotion ta valo kintu onak basi choto ata birokto lagsa,0
meyad nai hotashajonok,0
etause korae kono upoker hoeni 1/2 shesh korlam tar por review desse Mone hoe er thekae anek valo moisturiser asae jeta aro anek kom price a,0
asol ponno r sathe onek difference ache,0
khub faltu ekta ponno,0
serum bottle er mukh khola chilo ordhek pore gese use kora mone hoyeche,0
mone holo expire hoye gese,0
kono meyad tarikh kichu i deya nai,0
packaging khub baje chilo,0
packet chira chilo,0
cha valo lage na,0
somoy nosto,0
ekdom i baje cha sobuj hoy na matha ghuray khawar por,0
frst time nilm bt tst ta green tea ar moto lglona r color o kmn jno valona,0
taste ta oto valo na,0
idur e kata ponno expire hoye gese,0
onek ager ponno diyeche,0
ponno ta full dey ni,0
telapoka kete felse 2 ta packet,0
ponno te onek khoti hoyeche kharap ponno diyeche,0
faltu nokol ponno,0
khub beshi valo na,0
onek baje,0
hotash ponno niye onek dam,0
vanga peyechi ponno baje,0
dagjukto moyla purano bottle,0
ponner man khub kharap,0
otirikto moyla ponno er gaye,0
vanga nozzle,0
kalo order disi golapi dise,0
packing valo silo na,0
noshto product kindly check kora product deban hoirani korban na abava,0
joghonno jinis,0
baje coffeee mixer diyeche order korechi green diyeche black,0
taka nosto,0
vul ponno,0
order korechi kalo diyeche beguni,0
man onek kharap,0
nosto chilo,0
product quality khub kharap daraz theke ato purchase korelam but eibar er tai thoke gelam eita unexpected chilo noshto jinish dise open e hocce na,0
battery chilo na sathe ponno dam onujayi kharap,0
delivery na diye i bole delivery hoyeche,0
battery poriborton kore o chalate parini ekbar o,0
ponno order diyechi kintu taka niye khali packet dise,0
nosto ponno dise,0
faltuuu product return kore dibooo defected product,0
baje ekta jinis,0
onno model pasthaise,0
faizlami korlen naki ektabaro on holona,0
Battery dauar kotha thaklau battery daua hoy nai,0
ami 2 ta order diaci kintu paici akta batpar,0
kono kajer na venge gese,0
3 din por ar kaj kore na,0
faltu thik moto kaj kore na.tk tai nosto,0
10 din por venge gese,0
ei ponno ta nosto,0
ja dise tai i nosto,0
bollam kalo dilo silver battery o dey nai,0
Ceyechi white or silver but dise green khubi kharap Ar speed khubi low cole ki cole na,0
speed valo naa temon oviggota kharap,0
jeta chasisi oita to dey nai neon color dise jeta chai ni,0
valo na temon switch chap dile kaj kore majhe majhe,0
Order korechi black color. But delivery diyeche pink color.,0
man onek kharap,0
packing valo hoy nai,0
ami 4ta order dea 3ta paisi. sathe ekta colour ribbon dea rakhse jeita order korinai. seller chat e reply deyna. very disappointed.,0
ki colour dekhe order korlam ar apnara ki dilen. pura different colour diye diche Onno ra purchase korar age colour confirm hoye niben Apnader kache colour na thakle bolte parten but erokom kaj kora uchit hoyni apnader Olpo takar jinish tai ar back korlam na,0
soabike 2ta dise amake 1ta dise,0
size choto dise,0
akta order deya hoice. onno rkm dice. faltu,0
size onek choto,0
order korlam boro ta pailam 1 inchi size er duita,0
vanga chilo,0
ajaira jinis,0
faltu,0
review ar ponno akash patal tofaat size onek choto,0
12 pc order kore 6 pc pelam. Jokhon seller ke janalam bepar ta uni message seen kore ar reply dey nai. Vul hoite e pare kintu jananur poreo kno response na deoua ta baje lagse.,0
likha 6 piece kintu dise 4 piece,0
sob panite vija box,0
size onek beshi choto,0
prothomoto amk 3 ta candles deya hoyeche wrong size er then candles jhole e na onk try kore jalano hoyechlio bt 2/3 min then off wow top review peye product ulta palta deya start hoye giyeche faul pura,0
Bought 2 box(12 candle).just use 4 or 5min. and 9 ta candle er suta akabare glass er floor a,0
eto choto candle amr jibone dekhi nai,0
delivery dey nai kintu bole pathay dise,0
Pic a jmon dekhaise temon akdom na baje jinis,0
onek choto piece packaging kharap,0
delivery na diye i bole dise delivery hoye gese,0
faltu ponno onek choto size,0
amake vanga ponno dise,0
but size soto,0
akar onek choto,0
vul ponno dise,0
khub baje ponno,0
dam ar tulonay valo na onak coto,0
size dekhe kosto paisi,0
2 ta ponner jayga y ekta ponno dise,0
chailm blue r dise pink faltu seller fajlamir akta limit ase,0
mombati gula onek boro vebechilam choto size,0
Product gula akdom e choto ja ak barei unexpected chilo top review theke kine o Amon obostha Valo laglo na bepar ta dam o AR size onujaiyi besi,0
ponno order dilam 2ta kintu pelam ekta khub i kharap,0
taka purai nosto,0
packaging valo na dekhe mone hoche onk ageer r candle ekta venge geche Ekdom e valo na 2ta order korsilam ekta valo ppre nay r arekta valo porse tobe disappointed,0
kharap oviggota,0
dekhte shundor kintu kono kajer na,0
ekebare faltu baje ponno man onek kharap,0
balloon er color onno ta dise,0
12ta order korechi 6 ta pathaise,0
khali candle pathaise,0
candle jhuliye rakhar je stand ta seta onk choto je candle ta as the pic thik vabe jhulano jay na Asole jara prdct send kore r jara sell kore tader business korai uchit na emn prdct send kore Stand ta eto choto kno .pic e to thik vabei jhulano..Apnara ki prdct dekhe send korenna naki Keo purchase korbenna.,0
ki ar bolbo. ki chobi dekhsI ar ki disen seller ke e ask kortesi very much disappointed offer er product jodi emon den taile bhai offer dewar dorkr nai. size ta bujhar jonno hate niye pic dilm ar kisu bolar nai,0
full vanga diyeche khub kharap laglo,0
showpiece ta matro 4 inch onek choto,0
purai nimnomaner,0
candle jalale kono gondho ashe na,0
ja vebechilam tar tulonay onek choto,0
candle er man ta valo na,0
chul tel diye banano hoyeche nokol,0
dam onujayi size ebong gondho konota i valo na,0
3ta order disi 1ta peye pura taka niye gese,0
meyad shesh hobar por ponno dise,0
puran ponno packet o khola chilo,0
Smell ta te mone hochhe product motei authentic noy,0
ponno agei khola hoyeche ebong use kora,0
bujhlam na ager bar order dilam thik ache but ebar order dilam but khola ebong use kora,0
1 bosor er puran mal,0
3ta ponno order diyechi 1ta diyeche taka purata niye geche,0
kharap oviggota,0
onek puran ponno,0
cap khola chilo vitore gel er upor finger print chilo,0
packet age i khola chilo,0
fcaltu jinis,0
ponno valo na,0
Mutamuti moisturize olpo smyer jnno thake bar bar apply krte hoi,0
